productid_1,productid_2,transaction_score
P0038,P0166,0.7247380968570296
P0038,P0167,0.7459400691224237
P0038,P0168,0.41330066653340786
P0038,P0169,0.4552542754348862
P0038,P0170,0.7406627548487115
P0038,P0171,0.4435641303674129
P0038,P0172,0.7366124311417342
P0038,P0173,0.4047173570992728
P0038,P0174,0.7257618672279091
P0038,P0175,0.44427839956865994
P0038,P0176,0.471587993870038
P0038,P0177,0.7533284477206486
P0038,P0178,0.7467066728646561
P0038,P0179,0.7527267705456981
P0038,P0180,0.7322499460613002
P0038,P0181,0.7439201727711384
P0038,P0182,0.7363042662202729
P0038,P0183,0.7560946383637958
P0038,P0184,0.2693491480879799
P0038,P0185,0.45782153208454607
P0038,P0186,0.7510966408360583
P0038,P0187,0.3242256584956469
P0038,P0188,0.7590489300985452
P0038,P0189,0.7348010640956986
P0038,P0190,0.41152893315905176
P0038,P0191,0.7736464302043025
P0038,P0192,0.443137003250218
P0038,P0193,0.4512590412708146
P0038,P0194,0.7543306816905322
P0038,P0195,0.7518464536119075
P0038,P0196,0.7535785366148513
P0038,P0197,0.4615710066303978
P0038,P0198,0.33583109970248426
P0038,P0199,0.3524031251272062
P0038,P0200,0.7411835497444301
P0039,P0040,0.7286057657912776
P0039,P0041,0.71620949223804
P0039,P0042,0.7506104242605489
P0039,P0043,0.7186294948526702
P0039,P0044,0.7741416095694038
P0039,P0045,0.7367261039727249
P0039,P0046,0.2943827366697705
P0039,P0047,0.7713079627756125
P0039,P0048,0.3421116564245407
P0039,P0049,0.38636057018430964
P0039,P0050,0.7656741416093849
P0039,P0051,0.7470044543334369
P0039,P0052,0.7679143903421417
P0039,P0053,0.7577621989888658
P0039,P0054,0.767781375149027
P0039,P0055,0.7589970793333625
P0039,P0056,0.4056658273957727
P0039,P0057,0.7515853356640569
P0039,P0058,0.7390008449303465
P0039,P0059,0.7462616562575907
P0039,P0060,0.7463123069814145
P0039,P0061,0.7824230225346323
P0039,P0062,0.3437272382012478
P0039,P0063,0.7246953720761364
P0039,P0064,0.3790460904253547
P0039,P0065,0.7452800580178964
P0039,P0066,0.31535329907940807
P0039,P0067,0.37787938950474276
P0039,P0068,0.7621961223232593
P0039,P0069,0.3783287859451541
P0039,P0070,0.7523812525659579
P0039,P0071,0.42133396934610295
P0039,P0072,0.41123713181369165
P0039,P0073,0.7481636348976809
P0039,P0074,0.7536551820013216
P0039,P0075,0.7666769722738542
P0039,P0076,0.7260710416620464
P0039,P0077,0.2971809916451236
P0039,P0078,0.7273926474433473
P0039,P0079,0.7147793585830744
P0039,P0080,0.7099882608382615
P0039,P0081,0.7400266310672771
P0039,P0082,0.37976352434242244
P0039,P0083,0.3784440869277483
P0039,P0084,0.3970079158240725
P0039,P0085,0.7560715520969851
P0039,P0086,0.7291716804956632
P0039,P0087,0.7291418611991607
P0039,P0088,0.7509286357209949
P0039,P0089,0.7482278842727246
P0039,P0090,0.7483145518854847
P0039,P0091,0.7455730126498187
P0039,P0092,0.7443047493164586
P0039,P0093,0.721967293426273
P0039,P0094,0.36908822208063413
P0039,P0095,0.7010436486382858
P0039,P0096,0.7804925941584508
P0039,P0097,0.7670824171234458
P0039,P0098,0.7663304189069899
P0039,P0099,0.28699911366328923
P0039,P0100,0.35841573199719123
P0039,P0101,0.403807695725535
P0039,P0102,0.7189434780616232
P0039,P0103,0.7470271018942269
P0039,P0104,0.2862044689773343
P0039,P0105,0.7229783972398381
P0039,P0106,0.7813872024324575
P0039,P0107,0.4154954316261355
P0039,P0108,0.7551198547620666
P0039,P0109,0.7384121794500733
P0039,P0110,0.3312458797228034
P0039,P0111,0.7622945561556236
P0039,P0112,0.40766191602986135
P0039,P0113,0.7494686263870819
P0039,P0114,0.36962541402833277
P0039,P0115,0.7453618086019679
P0039,P0116,0.7420208461684598
P0039,P0117,0.7669465083497461
P0039,P0118,0.7640912246820042
P0039,P0119,0.7453845068640476
P0039,P0120,0.7251398441476753
P0039,P0121,0.7582712384499799
P0039,P0122,0.40738862015734956
P0039,P0123,0.7779335375998463
P0039,P0124,0.7339807635194071
P0039,P0125,0.37043761457515795
P0039,P0126,0.3894798898254599
P0039,P0127,0.751087090212706
P0039,P0128,0.30877856065921455
P0039,P0129,0.7380390395020867
P0039,P0130,0.7578121410047931
P0039,P0131,0.7347260412379425
P0039,P0132,0.32970702767190596
P0039,P0133,0.7716748783797013
P0039,P0134,0.3831464709314662
P0039,P0135,0.3839301919258806
P0039,P0136,0.38920641670314887
P0039,P0137,0.7530753608972739
P0039,P0138,0.7455818270816421
P0039,P0139,0.41153997891112626
P0039,P0140,0.7463379553080365
P0039,P0141,0.36179446313111097
P0039,P0142,0.7553632531932277
P0039,P0143,0.39392668214151844
P0039,P0144,0.7303648736323338
P0039,P0145,0.3772799954046467
P0039,P0146,0.43460820759264696
P0039,P0147,0.41234518343450793
P0039,P0148,0.7803720959251583
P0039,P0149,0.7435413988616766
P0039,P0150,0.7216719033057726
P0039,P0151,0.4028483120151287
P0039,P0152,0.2618762505993325
P0039,P0153,0.7940830256423237
P0039,P0154,0.7723383621375373
P0039,P0155,0.7325641230098943
P0039,P0156,0.38998257527708
P0039,P0157,0.7665959812540852
P0039,P0158,0.7622363524480951
P0039,P0159,0.7610022245023134
P0039,P0160,0.36243089924970806
P0039,P0161,0.36093693659492176
P0039,P0162,0.7261932738607755
P0039,P0163,0.7462616562575907
P0039,P0164,0.767010092451155
P0039,P0165,0.752138772912524
P0039,P0166,0.7706120658424274
P0039,P0167,0.7362970554805943
P0039,P0168,0.29234407907473275
P0039,P0169,0.3188525528913838
P0039,P0170,0.7247023169912413
P0039,P0171,0.7767057436521695
P0039,P0172,0.7548267706886527
P0039,P0173,0.34744644997279467
P0039,P0174,0.7637238140664293
P0039,P0175,0.7676146568292501
P0039,P0176,0.42077544275250695
P0039,P0177,0.38614812535933857
P0039,P0178,0.7600051963599659
P0039,P0179,0.7428530530925425
P0039,P0180,0.7374738862304374
P0039,P0181,0.7351680805823828
P0039,P0182,0.7881812847458379
P0039,P0183,0.7692881569994887
P0039,P0184,0.7805931641985193
P0039,P0185,0.39636054492739325
P0039,P0186,0.7486056942505331
P0039,P0187,0.767093193090816
P0039,P0188,0.33992751337810084
P0039,P0189,0.7920944187594634
P0039,P0190,0.7288869266557261
P0039,P0191,0.42318965717433343
P0039,P0192,0.7613941524941339
P0039,P0193,0.3838257009440529
P0039,P0194,0.7704303597086234
P0039,P0195,0.7252694783775308
P0039,P0196,0.38889083255394513
P0039,P0197,0.41735573821908484
P0039,P0198,0.8040203952410585
P0039,P0199,0.7626097445733214
P0039,P0200,0.42923549592976484
P0040,P0041,0.7405516835540575
P0040,P0042,0.7576876365750957
P0040,P0043,0.7386826214971676
P0040,P0044,0.7708507234067763
P0040,P0045,0.7390841309777897
P0040,P0046,0.7390593314227288
P0040,P0047,0.7432055466074018
P0040,P0048,0.7558262421735743
P0040,P0049,0.36210099400908985
P0040,P0050,0.7650733804721973
P0040,P0051,0.769369084425521
P0040,P0052,0.762575390272387
P0040,P0053,0.7647459167212424
P0040,P0054,0.30162518188097104
P0040,P0055,0.7885102274112837
P0040,P0056,0.7602016791620929
P0040,P0057,0.749956163371015
P0040,P0058,0.7677282520406149
P0040,P0059,0.36062114657977995
P0040,P0060,0.7401861135971046
P0040,P0061,0.7791962210144434
P0040,P0062,0.8004573291397121
P0040,P0063,0.7543386645957302
P0040,P0064,0.7581851113956501
P0040,P0065,0.7706390604921272
P0040,P0066,0.7520309666589244
P0040,P0067,0.7394205521599712
P0040,P0068,0.7506838052018598
P0040,P0069,0.7528708002384611
P0040,P0070,0.7604879527441086
P0040,P0071,0.7651162855738661
P0040,P0072,0.770493965616359
P0040,P0073,0.7718806754301686
P0040,P0074,0.3649060287896073
P0040,P0075,0.3814802403882663
P0040,P0076,0.348173805830341
P0040,P0077,0.7415239589971172
P0040,P0078,0.3812347380515946
P0040,P0079,0.7289682703605519
P0040,P0080,0.7994211917269913
P0040,P0081,0.7882785262355012
P0040,P0082,0.7647478006223888
P0040,P0083,0.33562942558547953
P0040,P0084,0.4047136675492591
P0040,P0085,0.7673888665584863
P0040,P0086,0.32087769368735036
P0040,P0087,0.7717625553891929
P0040,P0088,0.7506006561131369
P0040,P0089,0.754485849333236
P0040,P0090,0.7318520375362466
P0040,P0091,0.7513066682452885
P0040,P0092,0.743641986631624
P0040,P0093,0.32427442541321244
P0040,P0094,0.7295207363230192
P0040,P0095,0.7557458484994948
P0040,P0096,0.36893130509629585
P0040,P0097,0.7629837169900158
P0040,P0098,0.7476942392393828
P0040,P0099,0.7487174635268903
P0040,P0100,0.7464884115514523
P0040,P0101,0.7479504595796933
P0040,P0102,0.3912260435547523
P0040,P0103,0.36980056068193096
P0040,P0104,0.7259763414772034
P0040,P0105,0.7579940761069994
P0040,P0106,0.757426427862725
P0040,P0107,0.28875330909811453
P0040,P0108,0.7650733804721972
P0040,P0109,0.7602802821563857
P0040,P0110,0.7388495763549401
P0040,P0111,0.2639729437888535
P0040,P0112,0.7167578162041277
P0040,P0113,0.7744336320125762
P0040,P0114,0.7547267591019654
P0040,P0115,0.7557337163592007
P0040,P0116,0.7437339055447881
P0040,P0117,0.7123390383848396
P0040,P0118,0.7741153011786062
P0040,P0119,0.7279548796158202
P0040,P0120,0.748139034032612
P0040,P0121,0.7553441495183476
P0040,P0122,0.4206179961192625
P0040,P0123,0.7438174670617954
P0040,P0124,0.3274244656552138
P0040,P0125,0.7456304636063145
P0040,P0126,0.3784928437663619
P0040,P0127,0.7594793748470441
P0040,P0128,0.7605184857929461
P0040,P0129,0.7391777798674495
P0040,P0130,0.3548932990424157
P0040,P0131,0.7461463944571259
P0040,P0132,0.7571939529081294
P0040,P0133,0.7470337598384386
P0040,P0134,0.756952580275705
P0040,P0135,0.7712139151881579
P0040,P0136,0.7684415450888166
P0040,P0137,0.7677991045198476
P0040,P0138,0.3048894241421949
P0040,P0139,0.8009748552458047
P0040,P0140,0.7475229005439216
P0040,P0141,0.7305903967727935
P0040,P0142,0.3549514077419309
P0040,P0143,0.7968567886960638
P0040,P0144,0.759937911622644
P0040,P0145,0.7539062364538363
P0040,P0146,0.4226042280448139
P0040,P0147,0.7720670485872381
P0040,P0148,0.3395443029655458
P0040,P0149,0.7688887828428561
P0040,P0150,0.7566190351319588
P0040,P0151,0.7608135849481299
P0040,P0152,0.7803804201668734
P0040,P0153,0.3451895410426
P0040,P0154,0.73403160469155
P0040,P0155,0.34405434770766546
P0040,P0156,0.7596682993870836
P0040,P0157,0.40061935422000894
P0040,P0158,0.7707324870841443
P0040,P0159,0.36447253339783997
P0040,P0160,0.7555642345186508
P0040,P0161,0.7718595379806332
P0040,P0162,0.735544208919333
P0040,P0163,0.7533200366140947
P0040,P0164,0.3701179575857694
P0040,P0165,0.7481075824211538
P0040,P0166,0.3966749432222106
P0040,P0167,0.7459606603469526
P0040,P0168,0.7289257087223027
P0040,P0169,0.7386832722725387
P0040,P0170,0.76880057250062
P0040,P0171,0.764311080335649
P0040,P0172,0.7502065564072784
P0040,P0173,0.34578476726841023
P0040,P0174,0.30784249064676295
P0040,P0175,0.7504807593948474
P0040,P0176,0.41929082467499107
P0040,P0177,0.36327259601520673
P0040,P0178,0.4143350246401731
P0040,P0179,0.3717690365044966
P0040,P0180,0.762256859329228
P0040,P0181,0.7375196951986065
P0040,P0182,0.3311813274965856
P0040,P0183,0.7554026757901823
P0040,P0184,0.35262907776882907
P0040,P0185,0.7306073249661817
P0040,P0186,0.7672039248767022
P0040,P0187,0.73935763802078
P0040,P0188,0.33008771494981254
P0040,P0189,0.7602638528042747
P0040,P0190,0.7251578725458931
P0040,P0191,0.3866310361747887
P0040,P0192,0.7716469848934199
P0040,P0193,0.3609301547615224
P0040,P0194,0.7507712650143912
P0040,P0195,0.33025251548644263
P0040,P0196,0.7604169322378787
P0040,P0197,0.290891144643937
P0040,P0198,0.7467949878900191
P0040,P0199,0.782192155834786
P0040,P0200,0.38797557014927925
P0041,P0042,0.758673616387737
P0041,P0043,0.765685356727483
P0041,P0044,0.3063287368568755
P0041,P0045,0.2890597990581831
P0041,P0046,0.4156790879774297
P0041,P0047,0.7690330680756006
P0041,P0048,0.4125149391116727
P0041,P0049,0.7384909935099289
P0041,P0050,0.44049188814823714
P0041,P0051,0.4274268598738414
P0041,P0052,0.39542797158499116
P0041,P0053,0.43840722626277245
P0041,P0054,0.7719566905037787
P0041,P0055,0.7396852411857159
P0041,P0056,0.7706354224970756
P0041,P0057,0.3972845560854321
P0041,P0058,0.7591104078576787
P0041,P0059,0.7474718564906286
P0041,P0060,0.7510727865418289
P0041,P0061,0.734469963246058
P0041,P0062,0.7579439820524266
P0041,P0063,0.3230488875936395
P0041,P0064,0.40854089386052667
P0041,P0065,0.7701110111360439
P0041,P0066,0.34824051266895745
P0041,P0067,0.3533619307990161
P0041,P0068,0.7400451616355083
P0041,P0069,0.765086822688249
P0041,P0070,0.7459851204414515
P0041,P0071,0.7473627172651327
P0041,P0072,0.7502436271446014
P0041,P0073,0.4496968256531418
P0041,P0074,0.4088210806897774
P0041,P0075,0.7476847016548948
P0041,P0076,0.7610268258688104
P0041,P0077,0.7623727914484308
P0041,P0078,0.7393277747955651
P0041,P0079,0.42963184805144095
P0041,P0080,0.7661379756214983
P0041,P0081,0.745679473848812
P0041,P0082,0.743102898500068
P0041,P0083,0.40839355318045717
P0041,P0084,0.49309692632954477
P0041,P0085,0.7713588220407335
P0041,P0086,0.7673443429643438
P0041,P0087,0.43001197570710153
P0041,P0088,0.759737905907801
P0041,P0089,0.329665892968752
P0041,P0090,0.7648031552760499
P0041,P0091,0.3819630197475365
P0041,P0092,0.3974558747112054
P0041,P0093,0.4157156095161192
P0041,P0094,0.7445802598916873
P0041,P0095,0.7782120149169145
P0041,P0096,0.3384567847889457
P0041,P0097,0.31221198442544934
P0041,P0098,0.46104593440288183
P0041,P0099,0.7396587472685692
P0041,P0100,0.4091839445063465
P0041,P0101,0.4483212786567116
P0041,P0102,0.44626983506678375
P0041,P0103,0.7462495999836039
P0041,P0104,0.7859636471404186
P0041,P0105,0.7479292029487177
P0041,P0106,0.7474030908789329
P0041,P0107,0.7530863701220798
P0041,P0108,0.3211053528487875
P0041,P0109,0.765928332955337
P0041,P0110,0.7549581025594533
P0041,P0111,0.7574519393417832
P0041,P0112,0.45120515533496447
P0041,P0113,0.7599745967872191
P0041,P0114,0.729206088723033
P0041,P0115,0.7445190727706418
P0041,P0116,0.49406377943994784
P0041,P0117,0.7443156165052863
P0041,P0118,0.31898074918918873
P0041,P0119,0.35795481278474167
P0041,P0120,0.7396958278720813
P0041,P0121,0.7419700464243799
P0041,P0122,0.4570507511411837
P0041,P0123,0.3948595271574627
P0041,P0124,0.7441954490925564
P0041,P0125,0.40555220667982467
P0041,P0126,0.7387940154699718
P0041,P0127,0.7220208926664511
P0041,P0128,0.43071163827097037
P0041,P0129,0.7609894856722382
P0041,P0130,0.4047215388808785
P0041,P0131,0.4095759693752805
P0041,P0132,0.37914496993155017
P0041,P0133,0.2993716347330225
P0041,P0134,0.7506321984554478
P0041,P0135,0.7268622064438034
P0041,P0136,0.7263807851784663
P0041,P0137,0.433003327493161
P0041,P0138,0.47293221792031265
P0041,P0139,0.6941857534739303
P0041,P0140,0.7630146383968763
P0041,P0141,0.7520330873717753
P0041,P0142,0.41736541443425823
P0041,P0143,0.42940550002137584
P0041,P0144,0.3829791932080413
P0041,P0145,0.7697903530969329
P0041,P0146,0.3839380724230235
P0041,P0147,0.4422339128144345
P0041,P0148,0.7355781347436386
P0041,P0149,0.777918249323315
P0041,P0150,0.7731939273628359
P0041,P0151,0.7861706539292825
P0041,P0152,0.7202357627757607
P0041,P0153,0.421522780363827
P0041,P0154,0.7677606000726732
P0041,P0155,0.7461580354993136
P0041,P0156,0.47154423224319436
P0041,P0157,0.35172439106873127
P0041,P0158,0.736103791985073
P0041,P0159,0.7552046750267525
P0041,P0160,0.7385498767079745
P0041,P0161,0.7733630140909331
P0041,P0162,0.40512630577714975
P0041,P0163,0.44862013549416146
P0041,P0164,0.7432744251620205
P0041,P0165,0.7292990069053882
P0041,P0166,0.45448652434908826
P0041,P0167,0.7667265309740181
P0041,P0168,0.7536984388498531
P0041,P0169,0.4247924216146088
P0041,P0170,0.41275490930435127
P0041,P0171,0.4288133144056996
P0041,P0172,0.331590953555186
P0041,P0173,0.41047394209972204
P0041,P0174,0.7560511381681676
P0041,P0175,0.7687898998831965
P0041,P0176,0.47012410350021167
P0041,P0177,0.7580897019440718
P0041,P0178,0.7119930187831134
P0041,P0179,0.759913233503611
P0041,P0180,0.751953723683515
P0041,P0181,0.4316850621536939
P0041,P0182,0.7533634015757791
P0041,P0183,0.7900327741028543
P0041,P0184,0.4161379938367766
P0041,P0185,0.7475654747727385
P0041,P0186,0.7529199480962583
P0041,P0187,0.27296415334066576
P0041,P0188,0.7463884905882903
P0041,P0189,0.7492299237753177
P0041,P0190,0.41565443128339513
P0041,P0191,0.7392511579780123
P0041,P0192,0.44160191247996394
P0041,P0193,0.4249255167077362
P0041,P0194,0.4316625208199801
P0041,P0195,0.367661505387304
P0041,P0196,0.7502515053469154
P0041,P0197,0.7578172426694829
P0041,P0198,0.7106412688807386
P0041,P0199,0.7461751769748883
P0041,P0200,0.7265966400501642
P0042,P0043,0.7732599637778774
P0042,P0044,0.41859050190828545
P0042,P0045,0.435525458711602
P0042,P0046,0.3147858872987956
P0042,P0047,0.7651009065910371
P0042,P0048,0.7138351741171576
P0042,P0049,0.7478581075442332
P0042,P0050,0.724097342591044
P0042,P0051,0.7496049518867478
P0042,P0052,0.7527095692493173
P0042,P0053,0.7645222720695205
P0042,P0054,0.28042440279986297
P0042,P0055,0.7704542273588979
P0042,P0056,0.44242655553728105
P0042,P0057,0.4161116403138387
P0042,P0058,0.781431015126798
P0042,P0059,0.42045037548133424
P0042,P0060,0.736305304560406
P0042,P0061,0.3955588733475781
P0042,P0062,0.74513106260226
P0042,P0063,0.7657585419024115
P0042,P0064,0.4145217331312105
P0042,P0065,0.7360532996561864
P0042,P0066,0.7652725817031354
P0042,P0067,0.4234626063456915
P0042,P0068,0.7314846251573294
P0042,P0069,0.7523083987351842
P0042,P0070,0.7650595737687169
P0042,P0071,0.754905766803408
P0042,P0072,0.43343910602441366
P0042,P0073,0.32901032610571374
P0042,P0074,0.42428943970840516
P0042,P0075,0.750880830274239
P0042,P0076,0.2744333371330179
P0042,P0077,0.749541733820885
P0042,P0078,0.7935024373433194
P0042,P0079,0.28537339544431234
P0042,P0080,0.7538147121236208
P0042,P0081,0.7404780628719917
P0042,P0082,0.43256351504764545
P0042,P0083,0.7402882882850061
P0042,P0084,0.742194011957974
P0042,P0085,0.31459291180677296
P0042,P0086,0.7364623674788179
P0042,P0087,0.756239085392282
P0042,P0088,0.40481244668160116
P0042,P0089,0.42833342957264176
P0042,P0090,0.4157338379176472
P0042,P0091,0.37086323627963563
P0042,P0092,0.793384449034163
P0042,P0093,0.7369713109515594
P0042,P0094,0.7418367936983374
P0042,P0095,0.759032744674965
P0042,P0096,0.7571570089268564
P0042,P0097,0.7404609732583738
P0042,P0098,0.4441537223442791
P0042,P0099,0.3852233541256808
P0042,P0100,0.730561199523955
P0042,P0101,0.4434478207070256
P0042,P0102,0.2846016904245445
P0042,P0103,0.7335538994803066
P0042,P0104,0.7750418484477499
P0042,P0105,0.3911437526515567
P0042,P0106,0.7672393821941061
P0042,P0107,0.4447838226657252
P0042,P0108,0.41362311328021023
P0042,P0109,0.740417902753343
P0042,P0110,0.7642842590145762
P0042,P0111,0.7290862127451547
P0042,P0112,0.45387662770453435
P0042,P0113,0.7563168011568504
P0042,P0114,0.741184229969003
P0042,P0115,0.4039906481073012
P0042,P0116,0.30983601589589677
P0042,P0117,0.7448026764670239
P0042,P0118,0.29889387642997994
P0042,P0119,0.7578089389990182
P0042,P0120,0.3800285383009303
P0042,P0121,0.4118574579073135
P0042,P0122,0.7735409225260774
P0042,P0123,0.2604818499378841
P0042,P0124,0.4149955158212976
P0042,P0125,0.7758830533158894
P0042,P0126,0.7343139781527084
P0042,P0127,0.4374269248797587
P0042,P0128,0.7413641290489558
P0042,P0129,0.3390226981838154
P0042,P0130,0.4189080487411691
P0042,P0131,0.7565956885649794
P0042,P0132,0.37824520754794394
P0042,P0133,0.7496668345355805
P0042,P0134,0.7343051362116448
P0042,P0135,0.7364754643640332
P0042,P0136,0.7375179616189789
P0042,P0137,0.4291260346681254
P0042,P0138,0.7547705302022739
P0042,P0139,0.4729486398989368
P0042,P0140,0.7548609999928546
P0042,P0141,0.40806960939156567
P0042,P0142,0.7378709183643809
P0042,P0143,0.7423395695101346
P0042,P0144,0.7360779703717928
P0042,P0145,0.41260180768863525
P0042,P0146,0.7574404401209514
P0042,P0147,0.7449953919441243
P0042,P0148,0.7568050311933003
P0042,P0149,0.39073303460725956
P0042,P0150,0.7608784403331671
