productid_1,productid_2,attribute_score
P0063,P0123,0.09292332566382688
P0063,P0124,0.06597641108554608
P0063,P0125,0.019878531600439443
P0063,P0126,0.072256078602077
P0063,P0128,0.18711833841179032
P0063,P0131,0.298128225856601
P0063,P0135,0.052153680326679525
P0063,P0138,0.06973032357025889
P0063,P0139,0.09881537217834713
P0063,P0140,0.14921439379806395
P0063,P0141,0.3938706133532326
P0063,P0142,0.10997761333250419
P0063,P0143,0.06902555811205771
P0063,P0144,0.34490392388533053
P0063,P0145,0.02389776755176918
P0063,P0146,0.08119312646394296
P0063,P0147,0.0327985407209336
P0063,P0148,0.009738200360674076
P0063,P0153,0.1617156893228033
P0063,P0154,0.044253052256285876
P0063,P0155,0.0825477271313973
P0063,P0156,0.0830462450510955
P0063,P0157,0.3967705159297722
P0063,P0159,0.14944033331260495
P0063,P0161,0.011612047343656074
P0063,P0162,0.060135149140808
P0063,P0166,0.08423709139149721
P0063,P0169,0.09696018075161163
P0063,P0172,0.014822875857637375
P0063,P0174,0.08291772899695293
P0063,P0176,0.017872022884148988
P0063,P0178,0.21125759177497255
P0063,P0182,0.1433275293825011
P0063,P0183,0.04044110026325062
P0063,P0185,0.001210538316439691
P0063,P0187,0.23021267334121012
P0063,P0188,0.045324710320668295
P0063,P0189,0.03719710631594221
P0063,P0190,0.11685944074788053
P0063,P0191,0.053182845179611554
P0063,P0192,0.008082001533901295
P0063,P0193,0.08943784590510541
P0063,P0196,0.07880625168418215
P0063,P0198,0.05118670066123583
P0063,P0199,0.13750077731484361
P0063,P0200,0.0023485272474763176
P0064,P0001,0.052181663661049274
P0064,P0002,0.12897311527060923
P0064,P0003,0.017179694463445472
P0064,P0004,0.08877246439898018
P0064,P0005,0.5774972534875527
P0064,P0006,0.05494683166469747
P0064,P0007,0.5863804075202621
P0064,P0008,0.7355730365027051
P0064,P0009,0.0939493812573845
P0064,P0010,0.12877619551022945
P0064,P0011,0.09740480484215328
P0064,P0012,0.11860684451630288
P0064,P0013,0.5448624670936716
P0064,P0015,0.5879474742449682
P0064,P0016,0.5264100491262981
P0064,P0018,0.06914163712870261
P0064,P0019,0.6289150757622868
P0064,P0020,0.6277501399166718
P0064,P0021,0.10248637107974214
P0064,P0022,0.13126360300976309
P0064,P0023,0.3620421615571171
P0064,P0024,0.3261613083763447
P0064,P0025,0.02165702796260598
P0064,P0027,0.04190659784839251
P0064,P0028,0.33518645192048585
P0064,P0030,0.0818585079700682
P0064,P0032,0.13199531538254256
P0064,P0033,0.08330949567812947
P0064,P0034,0.09753953941504467
P0064,P0035,0.0407043508902846
P0064,P0038,0.5691198723130817
P0064,P0040,0.11257902700909977
P0064,P0042,0.6179476815289265
P0064,P0043,0.13915490330203345
P0064,P0044,0.07893269489874179
P0064,P0045,0.08376344754679435
P0064,P0046,0.06041912816367141
P0064,P0047,0.014420744978546108
P0064,P0049,0.11633708517297847
P0064,P0050,0.0927802997326037
P0064,P0051,0.6906349107642561
P0064,P0052,0.7691188358932903
P0064,P0054,0.1307536844723587
P0064,P0055,0.06841821611425492
P0064,P0056,0.04557137823103871
P0064,P0057,0.0937130775449288
P0064,P0059,0.04774371411396472
P0064,P0060,0.0851367037704952
P0064,P0062,0.9085411355015236
P0064,P0063,0.5140082499015401
P0064,P0065,0.09436809485313932
P0064,P0067,0.5964927554256576
P0064,P0069,0.10354973778579277
P0064,P0070,0.6915241589453394
P0064,P0071,0.02367390087681114
P0064,P0072,0.09428932694898742
P0064,P0073,0.6020572932860726
P0064,P0075,0.018004684617457457
P0064,P0076,0.21295421097361272
P0064,P0078,0.5743434280621023
P0064,P0081,0.04464481893746243
P0064,P0082,0.8024801525609934
P0064,P0083,0.117104035818668
P0064,P0085,0.031036627075430635
P0064,P0086,0.06533383081483324
P0064,P0087,0.04980826233857763
P0064,P0088,0.13885641440208943
P0064,P0092,0.6066983811122858
P0064,P0094,0.587264473602388
P0064,P0095,0.8011514623883259
P0064,P0096,0.6470275480380574
P0064,P0097,0.04740998694111064
P0064,P0098,0.347470099289016
P0064,P0099,0.012797711585100437
P0064,P0102,0.5835489086499597
P0064,P0103,0.1227504508426093
P0064,P0104,0.6744854175735341
P0064,P0105,0.047329146197375785
P0064,P0106,0.8940727152125698
P0064,P0107,0.1668003648197666
P0064,P0108,0.5946489646166284
P0064,P0109,0.24316170221586553
P0064,P0110,0.4423968244097589
P0064,P0113,0.013906680761975843
P0064,P0114,0.06795390004767532
P0064,P0115,0.1098801898721058
P0064,P0116,0.638164085981386
P0064,P0117,0.5923284207035218
P0064,P0119,0.10512924154799659
P0064,P0121,0.018386087100719272
P0064,P0123,0.32108492423771323
P0064,P0124,0.04803183881599404
P0064,P0125,0.44412971830110065
P0064,P0126,0.09175217129946314
P0064,P0128,0.07688991148974982
P0064,P0130,0.8933233837033352
P0064,P0131,0.015880024044939166
P0064,P0133,0.5362062889952947
P0064,P0134,0.5622038430445868
P0064,P0135,0.0881454304251394
P0064,P0137,0.5831301950542048
P0064,P0138,0.04427792633128123
P0064,P0139,0.065192877723193
P0064,P0140,0.014793856103476156
P0064,P0141,0.07013763654830753
P0064,P0142,0.20403063656903592
P0064,P0143,0.044982691789482415
P0064,P0144,0.06910432601620961
P0064,P0145,0.09011048234977095
P0064,P0146,0.03281512343759716
P0064,P0147,0.13120970918060654
P0064,P0148,0.44572995045913394
P0064,P0151,0.5827726302261468
P0064,P0152,0.884363534606057
P0064,P0153,0.1477074394212632
P0064,P0154,0.06975519764525424
P0064,P0155,0.3814605227701428
P0064,P0156,0.030962004850444626
P0064,P0157,0.06723773397176794
P0064,P0159,0.013448583214145061
P0064,P0161,0.09760379744211596
P0064,P0162,0.40387310076073213
P0064,P0163,0.5986215616773418
P0064,P0164,0.6280299732603695
P0064,P0166,0.0797711585100429
P0064,P0169,0.06704806914992849
P0064,P0172,0.14918537404390275
P0064,P0174,0.031090520904587193
P0064,P0176,0.4461362270173911
P0064,P0178,0.09724934187343243
P0064,P0180,0.6341438136102648
P0064,P0181,0.9146238832576749
P0064,P0182,0.020680720519039034
P0064,P0183,0.1235671496382895
P0064,P0185,0.08720228841489958
P0064,P0187,0.03379557656033
P0064,P0188,0.11868353958087184
P0064,P0189,0.12681114358559792
P0064,P0190,0.0471488091536596
P0064,P0191,0.11082540472192857
P0064,P0192,0.1440737516323612
P0064,P0193,0.3745704039964347
P0064,P0194,0.5688016914370997
P0064,P0195,0.5229090230707045
P0064,P0196,0.08520199821735797
P0064,P0197,0.7378645606616505
P0064,P0198,0.1128215492403043
P0064,P0199,0.3265074725866965
P0064,P0200,0.0883402773459362
P0065,P0023,0.6564102564102565
P0065,P0025,0.8660251228157454
P0065,P0040,0.6069471218622391
P0065,P0135,0.6437773355720001
P0065,P0145,0.6844785772029104
P0065,P0148,0.6486381443940054
P0065,P0185,0.6928341935617603
P0065,P0196,0.6295700930704973
P0066,P0001,0.3965445764152312
P0066,P0002,0.6197531248056714
P0066,P0003,0.06845345438716498
P0066,P0004,0.1400462243226997
P0066,P0005,0.3712289865887279
P0066,P0006,0.39377940841158304
P0066,P0007,0.08765416744398152
P0066,P0008,0.06315320357357544
P0066,P0009,0.04267562133366498
P0066,P0010,0.6199500445660511
P0066,P0011,0.2013214352341272
P0066,P0012,0.1301193955599776
P0066,P0013,0.09613622701739113
P0066,P0015,0.08922123416868769
P0066,P0016,0.37768380905001764
P0066,P0018,0.0795846029475779
P0066,P0019,0.06981116431399374
P0066,P0020,0.4209761001596086
P0066,P0021,0.6462398689965384
P0066,P0022,0.6174626370665175
P0066,P0023,0.0866840785191634
P0066,P0024,0.07743506830006426
P0066,P0025,0.22293078788632548
P0066,P0027,0.09318035777211203
P0066,P0028,0.08646021184420538
P0066,P0030,0.5668677321062123
P0066,P0032,0.41673092469373796
P0066,P0033,0.06541674439815102
P0066,P0034,0.20118670066123584
P0066,P0035,0.5919781108140041
P0066,P0038,0.1203936322368012
P0066,P0040,0.13614721306718075
P0066,P0042,0.13077855854735404
P0066,P0043,0.10957133677424705
P0066,P0044,0.1302064548224613
P0066,P0045,0.36496279252948616
P0066,P0046,0.0883071119126091
P0066,P0047,0.06569450490226562
P0066,P0049,0.432389154903302
P0066,P0050,0.055945940343676795
P0066,P0051,0.38936115084053646
P0066,P0052,0.07960740418299028
P0066,P0053,0.6213968865949464
P0066,P0054,0.11797255560392182
P0066,P0055,0.08030802396202558
P0066,P0056,0.09684513815475822
P0066,P0057,0.042439317621209297
P0066,P0058,0.9460512405944905
P0066,P0059,0.09901747403768422
P0066,P0060,0.43641046369421466
P0066,P0062,0.09018510457475697
P0066,P0063,0.21528200982525963
P0066,P0064,0.0987262400762805
P0066,P0065,0.3430943349294198
P0066,P0067,0.3522334846506229
P0066,P0069,0.4451765022904877
P0066,P0070,0.09025039902161973
P0066,P0071,0.07494766080053065
P0066,P0072,0.04301556702526791
P0066,P0073,0.09666894679020792
P0066,P0075,0.06927844454117697
P0066,P0076,0.08577202910266775
P0066,P0078,0.07561718798582179
P0066,P0080,0.6421605206973033
P0066,P0081,0.3959185788611819
P0066,P0082,0.1462460875152872
P0066,P0083,0.1316222042576125
P0066,P0085,0.38231038699915015
P0066,P0086,0.38339240926144724
P0066,P0087,0.3989179777377029
P0066,P0088,0.3875826544783699
P0066,P0092,0.09202785896399478
P0066,P0094,0.06146176647389259
P0066,P0095,0.14757477768795474
P0066,P0096,0.09575378811433784
P0066,P0097,0.5986837468648302
P0066,P0098,0.09874385921273554
P0066,P0099,0.06407147150881994
P0066,P0102,0.0848226685736791
P0066,P0103,0.6259757892336713
P0066,P0104,0.12424082250274651
P0066,P0105,0.3986029061210953
P0066,P0106,0.1453464751362892
P0066,P0107,0.0680741247434861
P0066,P0108,0.3959227245403478
P0066,P0109,0.04188794229214601
P0066,P0110,0.10632941566652157
P0066,P0113,0.21518044068569533
P0066,P0114,0.08077234002860519
P0066,P0115,0.1388460502041747
P0066,P0116,0.1105621540948946
P0066,P0117,0.05639781937275874
P0066,P0119,0.4435969985282839
P0066,P0121,0.36965984702443877
P0066,P0123,0.07235868416143276
P0066,P0124,0.09930559873971355
P0066,P0125,0.10459652177517982
P0066,P0126,0.05697406877681737
P0066,P0128,0.3718363285865307
P0066,P0130,0.0554028563729453
P0066,P0131,0.36715378396865866
P0066,P0133,0.08748004891901418
P0066,P0134,0.08652239703169372
P0066,P0135,0.036871670501419894
P0066,P0137,0.4344039549779242
P0066,P0138,0.09555168625500074
P0066,P0139,0.0835333623530875
P0066,P0140,0.06606761602719567
P0066,P0141,0.421411396472027
P0066,P0142,0.09469560350724457
P0066,P0143,0.596256451713202
P0066,P0144,0.22962191406007088
P0066,P0145,0.058615757726509544
P0066,P0146,0.08408888336131667
P0066,P0147,0.11751653089567399
P0066,P0148,0.09445619053541446
P0066,P0151,0.0659536098501337
P0066,P0152,0.13563729452977635
P0066,P0153,0.2464336794975437
P0066,P0154,0.07897104243102626
P0066,P0155,0.5672657173061377
P0066,P0156,0.08223576477416414
P0066,P0157,0.26851149389548745
P0066,P0158,0.6993512012105384
P0066,P0159,0.06472234313786455
P0066,P0161,0.5463300375183965
P0066,P0162,0.14485313931554838
P0066,P0163,0.04734780175362229
P0066,P0164,0.07069626681591112
P0066,P0166,0.06895508156623759
P0066,P0169,0.08167817092635202
P0066,P0172,0.09954086603237776
P0066,P0174,0.08236428082830671
P0066,P0176,0.10259001305888937
P0066,P0178,0.19597558194971293
P0066,P0180,0.1354175735339842
P0066,P0181,0.1158976431813942
P0066,P0182,0.07195448044275854
P0066,P0183,0.6251590904379911
P0066,P0185,0.03592852849118007
P0066,P0186,0.6813962647430716
P0066,P0187,0.2350693364840495
P0066,P0188,0.13004270049540867
P0066,P0189,0.12191509649068259
P0066,P0190,0.0984225690773791
P0066,P0191,0.13790083535435194
P0066,P0192,0.09279999170864167
P0066,P0193,0.07415583607984577
P0066,P0194,0.3799245486391808
P0066,P0195,0.37418278299442403
P0066,P0196,0.06352424185892254
P0066,P0197,0.08913832058536991
P0066,P0198,0.6359046908359762
P0066,P0199,0.07778123251041602
P0066,P0200,0.03706651742221669
P0067,P0001,0.3556889082353917
P0067,P0002,0.08248035984495161
P0067,P0003,0.07068693903778787
P0067,P0004,0.04227970897332256
P0067,P0005,0.7810044980618951
P0067,P0006,0.35845407623903985
P0067,P0008,0.6890802810770476
P0067,P0009,0.14044213668304212
P0067,P0010,0.08228344008457185
P0067,P0011,0.24908795058350433
P0067,P0012,0.07211408909064529
P0067,P0013,0.598369711668014
P0067,P0016,0.7799172937006407
P0067,P0018,0.122648881703045
P0067,P0020,0.9312573844910144
P0067,P0021,0.05599361565408453
P0067,P0022,0.08477084758410547
P0067,P0023,0.11554940613145949
P0067,P0024,0.07966855295068714
P0067,P0025,0.17516427253694838
P0067,P0027,0.04541384242273491
P0067,P0028,0.03869369649482827
P0067,P0030,0.08536575254441059
P0067,P0032,0.23550255995688493
P0067,P0033,0.13681674025247187
P0067,P0034,0.24895321601061293
P0067,P0035,0.044211595464626996
P0067,P0038,0.5726271168874242
P0067,P0040,0.06608627158344216
P0067,P0042,0.6214549261032689
P0067,P0043,0.09266214787637585
P0067,P0044,0.03243993947308418
P0067,P0045,0.23727069212113674
P0067,P0046,0.11392637273801381
P0067,P0047,0.0179279895528885
P0067,P0049,0.36984432974732084
P0067,P0050,0.09628754430694608
P0067,P0054,0.08426092904670109
P0067,P0055,0.07192546068859731
P0067,P0056,0.049078622805381104
P0067,P0057,0.09020583297058642
P0067,P0059,0.10125095868830712
P0067,P0060,0.1886439483448376
P0067,P0063,0.7175154944758826
P0067,P0065,0.4408608502787969
P0067,P0069,0.20705698236013514
P0067,P0071,0.07718114545115354
P0067,P0072,0.09078208237464502
P0067,P0075,0.07151192919179986
P0067,P0076,0.11646145554795514
P0067,P0081,0.3981520635118048
P0067,P0083,0.07061128039301039
P0067,P0085,0.334543871649773
P0067,P0086,0.36884107538917565
P0067,P0087,0.35331550691292
P0067,P0088,0.23534916982774703
P0067,P0094,0.6907717181767304
P0067,P0096,0.643520303463715
P0067,P0097,0.10091723151545302
P0067,P0098,0.10097734386335842
P0067,P0099,0.01630495615944283
P0067,P0103,0.0762576954169517
P0067,P0105,0.4008363907717182
P0067,P0106,0.5975799597869121
P0067,P0107,0.020307609394108996
P0067,P0109,0.08965445764152313
P0067,P0110,0.09590406898410132
P0067,P0113,0.21741392533631826
P0067,P0114,0.12146114462201771
P0067,P0115,0.06338743444644819
P0067,P0116,0.6416713305557283
P0067,P0119,0.358636486122339
P0067,P0121,0.17189333167506166
P0067,P0123,0.07459216881205566
P0067,P0124,0.10153908339033645
P0067,P0125,0.09763696287544307
P0067,P0126,0.09525941587380554
P0067,P0128,0.4303971560640922
P0067,P0131,0.3193872686192816
P0067,P0133,0.5897135335696371
P0067,P0134,0.6157110876189292
P0067,P0135,0.08463818585079702
P0067,P0137,0.8866374396285472
P0067,P0138,0.09778517090562362
P0067,P0139,0.0687001222975354
P0067,P0140,0.01830110067781855
P0067,P0141,0.3236448811226499
P0067,P0142,0.05753788114337832
P0067,P0143,0.0984899363638248
P0067,P0144,0.272611570590552
P0067,P0145,0.14361772692411334
P0067,P0146,0.08632236801193956
P0067,P0147,0.0847169537549489
P0067,P0148,0.09222270588479159
P0067,P0151,0.6362798748004892
P0067,P0152,0.5878707791803993
P0067,P0153,0.2442001948469208
P0067,P0154,0.12326244221959663
P0067,P0155,0.08496776734448522
P0067,P0156,0.08446924942478702
P0067,P0157,0.17074497854611032
P0067,P0159,0.016955827788487456
P0067,P0161,0.14409655286777356
P0067,P0162,0.05738034533507452
P0067,P0163,0.6951143171029995
P0067,P0166,0.0832784030843853
P0067,P0169,0.07055531372427089
P0067,P0172,0.09730738138175488
P0067,P0174,0.08459776547892958
P0067,P0176,0.09964347159173352
P0067,P0178,0.24374209729909002
P0067,P0182,0.024187965093381426
P0067,P0183,0.07707439421263189
P0067,P0185,0.1336950438405572
P0067,P0187,0.2373028211346724
P0067,P0188,0.07219078415521422
P0067,P0189,0.0803183881599403
P0067,P0190,0.050656053728002
P0067,P0191,0.06433264929627096
P0067,P0192,0.09056650705801879
P0067,P0193,0.0780776485707771
P0067,P0194,0.7723089360114421
P0067,P0195,0.726416267645047
P0067,P0196,0.08870924279170035
P0067,P0198,0.0663287938146467
P0067,P0199,0.030014717161038908
P0067,P0200,0.1348330327715938
P0068,P0001,0.058870716995211736
P0068,P0002,0.6356621686047718
P0068,P0003,0.023868747797607937
P0068,P0004,0.09546151773314264
P0068,P0005,0.08418630682171507
P0068,P0006,0.06163588499885993
P0068,P0007,0.04306946085442447
P0068,P0008,0.24226208983686753
P0068,P0009,0.08726032792322203
P0068,P0010,0.6354652488443919
P0068,P0011,0.09590614182368427
P0068,P0012,0.12529589785046535
P0068,P0013,0.05155152042783409
P0068,P0015,0.04463652757913065
P0068,P0016,0.033099102460460585
P0068,P0018,0.07583069046286509
P0068,P0019,0.08560412909644922
P0068,P0020,0.1344391932508343
P0068,P0021,0.6091754244139046
P0068,P0022,0.6379526563439256
P0068,P0023,0.3687312148912796
P0068,P0024,0.3328503617105072
P0068,P0025,0.028346081296768445
P0068,P0026,0.6744439607818752
P0068,P0027,0.04859565118255498
P0068,P0028,0.19187550525464833
P0068,P0030,0.5885475613042307
P0068,P0031,0.6135449702547521
P0068,P0032,0.13868436871670503
P0068,P0033,0.08999854901229194
P0068,P0034,0.09577140725079286
P0068,P0035,0.547393404224447
P0068,P0038,0.07580892564724417
P0068,P0040,0.11926808034326222
P0068,P0042,0.12463673486308896
P0068,P0043,0.14584395663619593
P0068,P0044,0.08562174823290425
P0068,P0045,0.09045250088095683
P0068,P0046,0.06710818149783389
P0068,P0047,0.021109798312708573
P0068,P0049,0.12302613850714095
P0068,P0050,0.09946935306676617
P0068,P0051,0.1339458574300935
P0068,P0052,0.22580788922745268
P0068,P0053,0.5768121800053894
P0068,P0054,0.13744273780652116
P0068,P0055,0.07510726944841739
P0068,P0056,0.052260431565201174
P0068,P0057,0.08702402421076633
P0068,P0058,0.6014665340049334
P0068,P0059,0.05443276744812719
P0068,P0060,0.09182575710465768
P0068,P0062,0.36523018883568603
P0068,P0063,0.020697303235702583
P0068,P0064,0.44331094666583754
P0068,P0065,0.08767904151897686
P0068,P0066,0.655415293410443
P0068,P0067,0.09681819124017993
P0068,P0069,0.11023879111995523
P0068,P0070,0.13483510561117676
P0068,P0071,0.030362954210973604
P0068,P0072,0.08760027361482496
P0068,P0073,0.05874634662023506
P0068,P0074,0.6454335343987729
P0068,P0075,0.024693737951619922
P0068,P0076,0.2196432643077752
P0068,P0078,0.031032481396264744
P0068,P0080,0.6132547727131398
P0068,P0081,0.05133387227162489
P0068,P0082,0.2591692058951558
P0068,P0083,0.12379308915283048
P0068,P0085,0.0377256804095931
P0068,P0086,0.0720228841489957
P0068,P0087,0.05649731567274008
P0068,P0088,0.13216736106792695
P0068,P0092,0.06338743444644819
P0068,P0094,0.09395352693655039
P0068,P0095,0.25784051572248823
P0068,P0096,0.14033849470389487
P0068,P0097,0.5540990402752731
P0068,P0098,0.2041591526231785
P0068,P0099,0.019486764919262902
P0068,P0102,0.04023796198412205
P0068,P0103,0.6294395041767717
P0068,P0104,0.13117447090769646
P0068,P0105,0.05401819953153825
P0068,P0106,0.25076176854673216
P0068,P0107,0.17348941815392907
P0068,P0108,0.051338017950790786
P0068,P0109,0.23647264888170305
P0068,P0110,0.4490858777439214
P0068,P0113,0.02059573409613831
P0068,P0114,0.07464295338183778
P0068,P0115,0.11656924320626827
P0068,P0116,0.14485313931554838
P0068,P0117,0.09901747403768422
P0068,P0119,0.11181829488215907
P0068,P0121,0.025075140434881737
P0068,P0123,0.1777739775718757
P0068,P0124,0.0547208921501565
P0068,P0125,0.2991812283647369
P0068,P0126,0.0984412246336256
P0068,P0127,0.6277345936197999
P0068,P0128,0.08357896482391228
P0068,P0130,0.3999875629625023
P0068,P0131,0.022569077379101632
P0068,P0132,0.7473208548390441
P0068,P0133,0.042895342329457124
P0068,P0134,0.06889289637874925
P0068,P0135,0.08145637709097693
P0068,P0137,0.08981924838836722
P0068,P0138,0.050966979665443696
P0068,P0139,0.07188193105735546
